Date,Campaign Group,Cost,Impressions ,Clicks ,CPC ,CTR ,Close Rate ,Quotes ,Sales ,CPQ ,CPS 
12/7/2020,Prospecting - Display,1.0021,616,3,0.334033333,0.00487013,0,0,0,0,0
12/7/2020,Prospecting - Facebook,1347.25,68709,296,4.55152027,0.004308024,0.018182,110,2,12.24772727,673.625
12/7/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
12/7/2020,RT - Discovery,2413.1133,73336,2401,1.005045106,0.032739719,0.102564,39,4,61.8747,603.278325
12/7/2020,RT - Display,198.0973,38381,115,1.722585217,0.002996274,0,0,0,0,0
12/7/2020,RT - Facebook,1571.22,56282,153,10.26941176,0.002718454,0.038462,26,1,60.43153846,1571.22
12/7/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
12/8/2020,Brand Search - Bing,5188.48,4780,634,8.183722397,0.132635983,0.139785,186,26,27.89505376,199.5569231
12/8/2020,Brand Search - Google,82792.98,12086,5637,14.68741884,0.466407414,0.111913,2770,310,29.88916245,267.074129
12/8/2020,Monetization ,149.7,17961,267,0.560674157,0.014865542,0,0,0,0,0
12/8/2020,NB Search - Bing,513.97,1361,41,12.53585366,0.030124908,0,17,0,30.23352941,0
12/8/2020,NB Search - Google,54735.1,16330,1516,36.10494723,0.092835273,0.069061,724,50,75.60096685,1094.702
12/8/2020,Posts - Facebook,0,0,0,0,0,0,0,0,0,0
12/8/2020,Prospecting - Discovery,4128.0724,210405,5505,0.749876912,0.026163827,0.02439,82,2,50.34234634,2064.0362
12/8/2020,Prospecting - Display,3.223,645,8,0.402875,0.012403101,0,0,0,0,0
12/8/2020,Prospecting - Facebook,1351.16,65158,304,4.444605263,0.004665582,0.008065,124,1,10.89645161,1351.16
12/8/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
12/8/2020,RT - Discovery,2947.7079,88344,2986,0.987176122,0.033799692,0.051282,39,2,75.58225385,1473.85395
12/8/2020,RT - Display,210.1304,27092,95,2.211898947,0.00350657,0,0,0,0,0
12/8/2020,RT - Facebook,1581.86,46746,144,10.98513889,0.003080477,0.052632,38,2,41.62789474,790.93
12/9/2020,Brand Search - Bing,5304.36,5766,640,8.2880625,0.110995491,0.111111,171,19,31.01964912,279.1768421
12/9/2020,Brand Search - Google,83787.23,12397,5781,14.49355302,0.466322497,0.103915,2733,284,30.65760337,295.0254577
12/9/2020,Monetization ,152.37,14204,267,0.570674157,0.018797522,0,0,0,0,0
12/9/2020,NB Search - Bing,874.08,1200,66,13.24363636,0.055,0.1,20,2,43.704,437.04
12/9/2020,NB Search - Google,46794.61,15576,1358,34.4584757,0.087185413,0.059435,673,40,69.53136701,1169.86525
12/9/2020,Posts - Facebook,0,0,0,0,0,0,0,0,0,0
12/9/2020,Prospecting - Discovery,3609.8562,216379,5705,0.632753059,0.026365775,0,69,0,52.31675652,0
12/9/2020,Prospecting - Display,4.4898,998,10,0.44898,0.01002004,0,0,0,0,0
12/9/2020,Prospecting - Facebook,1354.4802,59469,290,4.670621379,0.00487649,0.008333,120,1,11.287335,1354.4802
12/9/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
12/9/2020,RT - Discovery,2750.0064,66702,2849,0.965253212,0.042712362,0.035088,57,2,48.24572632,1375.0032
12/9/2020,RT - Display,208.9753,31280,93,2.247046237,0.002973146,0,0,0,0,0
12/9/2020,RT - Facebook,1586.1498,45200,157,10.10286497,0.003473451,0,48,0,33.0447875,0
12/9/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
12/10/2020,Brand Search - Bing,6094.09,5456,805,7.570298137,0.147543988,0.126761,213,27,28.61075117,225.707037
12/10/2020,Brand Search - Google,95402.57,12656,6050,15.76901983,0.478034134,0.124524,2891,360,32.99985126,265.0071389
12/10/2020,Monetization ,149.9,13936,240,0.624583333,0.017221584,0,0,0,0,0
12/10/2020,NB Search - Bing,741.36,1251,58,12.78206897,0.04636291,0.111111,27,3,27.45777778,247.12
12/10/2020,NB Search - Google,49483.66,15534,1403,35.26989309,0.090318012,0.048544,721,35,68.63198336,1413.818857
12/10/2020,Prospecting - Discovery,2394.5983,179743,4306,0.556107362,0.023956427,0,58,0,41.28617759,0
12/10/2020,Prospecting - Display,2.2647,529,5,0.45294,0.009451796,0,0,0,0,0
12/10/2020,Prospecting - Facebook,1358.43,60280,298,4.558489933,0.004943597,0,112,0,12.12883929,0
12/10/2020,Prospecting - Native,0,0,0,0,0,0,0,0,0,0
12/10/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
12/10/2020,RT - Discovery,2902.638,63613,2940,0.987291837,0.046216968,0,54,0,53.75255556,0
12/10/2020,RT - Display,200.6895,33256,110,1.82445,0.003307674,0,0,0,0,0
12/10/2020,RT - Facebook,1607.91,47220,151,10.6484106,0.003197798,0.02381,42,1,38.28357143,1607.91
12/10/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
12/11/2020,Brand Search - Bing,5516.74,4606,676,8.160857988,0.146765089,0.114286,175,20,31.52422857,275.837
12/11/2020,Brand Search - Google,94912.53,12826,5831,16.27723032,0.454623421,0.140777,2472,348,38.39503641,272.7371552
12/11/2020,Monetization ,152.67,14730,245,0.623142857,0.016632722,0,0,0,0,0
12/11/2020,NB Search - Bing,763,1118,53,14.39622642,0.047406082,0.117647,17,2,44.88235294,381.5
12/11/2020,NB Search - Google,45650.78,14568,1309,34.87454545,0.089854476,0.088924,641,57,71.21806552,800.8908772
12/11/2020,Prospecting - Discovery,2923.0109,170544,5776,0.506061444,0.033868093,0.039474,76,3,38.46066974,974.3369667
12/11/2020,Prospecting - Display,1.1536,439,3,0.384533333,0.006833713,0,0,0,0,0
12/11/2020,Prospecting - Facebook,1358.77,56796,283,4.80130742,0.004982745,0,104,0,13.06509615,0
12/11/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
12/11/2020,RT - Discovery,2552.0973,67012,2752,0.927360938,0.041067272,0.047619,42,2,60.76422143,1276.04865
12/11/2020,RT - Display,207.1905,24455,95,2.180952632,0.003884686,0,0,0,0,0
12/11/2020,RT - Facebook,1601.0701,44970,154,10.39655909,0.003424505,0.02439,41,1,39.05049024,1601.0701
12/11/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
12/12/2020,Brand Search - Bing,3238.13,3636,495,6.541676768,0.136138614,0.116071,112,13,28.911875,249.0869231
12/12/2020,Brand Search - Google,60022.96,7712,3728,16.1005794,0.48340249,0.120836,1771,214,33.89212874,280.4811215
12/12/2020,Monetization ,151.52,14929,230,0.658782609,0.015406256,0,0,0,0,0
12/12/2020,NB Search - Bing,493.53,811,32,15.4228125,0.03945746,0.181818,11,2,44.86636364,246.765
12/12/2020,NB Search - Google,35131.42,10417,977,35.95846469,0.093788999,0.048682,493,24,71.26048682,1463.809167
12/12/2020,Prospecting - Discovery,2952.0837,162224,4066,0.726041244,0.025064109,0.026667,75,2,39.361116,1476.04185
12/12/2020,Prospecting - Display,1.7721,688,4,0.443025,0.005813953,0,0,0,0,0
12/12/2020,Prospecting - Facebook,1431.43,63258,321,4.459283489,0.005074457,0.017699,113,2,12.66752212,715.715
12/12/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
12/12/2020,RT - Discovery,2653.1859,71978,2577,1.029563795,0.035802606,0.045455,44,2,60.29967955,1326.59295
12/12/2020,RT - Display,212.611,31988,116,1.832853448,0.00362636,0,0,0,0,0
12/12/2020,RT - Facebook,1687.39,52039,149,11.3247651,0.002863237,0,31,0,54.43193548,0
12/12/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
12/13/2020,Brand Search - Bing,2952.74,3830,570,5.180245614,0.148825065,0.056604,106,6,27.85603774,492.1233333
12/13/2020,Brand Search - Google,40759.69,6127,2966,13.74230951,0.484086829,0.083108,1480,123,27.54033108,331.3795935
12/13/2020,Monetization ,150.25,15780,255,0.589215686,0.016159696,0,0,0,0,0
12/13/2020,NB Search - Bing,402.58,755,30,13.41933333,0.039735099,0,12,0,33.54833333,0
12/13/2020,NB Search - Google,31572.74,9076,886,35.63514673,0.097620097,0.054795,438,24,72.08388128,1315.530833
12/13/2020,Prospecting - Discovery,3096.6633,216541,4233,0.73155287,0.019548261,0.037037,81,3,38.23041111,1032.2211
12/13/2020,Prospecting - Display,3.9525,896,9,0.439166667,0.010044643,0,0,0,0,0
12/13/2020,Prospecting - Facebook,1334.28,59883,351,3.801367521,0.00586143,0,135,0,9.883555556,0
12/13/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
12/13/2020,RT - Discovery,2887.9438,81455,2682,1.076787397,0.032926156,0,36,0,80.22066111,0
12/13/2020,RT - Display,192.2991,30817,106,1.814142453,0.00343966,0,0,0,0,0
12/13/2020,RT - Facebook,1581.31,46362,144,10.98131944,0.003105992,0.057143,35,2,45.18028571,790.655
12/13/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
12/14/2020,Brand Search - Bing,4893.38,4311,677,7.228035451,0.15704013,0.142045,176,25,27.80329545,195.7352
12/14/2020,Brand Search - Google,81514.2008,11371,5445,14.97046847,0.478849705,0.112613,2220,250,36.71810847,326.0568032
12/14/2020,Monetization ,143.68,12207,370,0.388324324,0.030310478,0,0,0,0,0
12/14/2020,NB Search - Bing,610.31,1305,44,13.87068182,0.033716475,0.086957,23,2,26.53521739,305.155
12/14/2020,NB Search - Google,49991.19,15096,1415,35.3294629,0.093733439,0.059613,671,40,74.50251863,1249.77975
12/14/2020,Prospecting - Discovery,2704.1235,144804,3382,0.799563424,0.023355708,0.035088,57,2,47.44076316,1352.06175
12/14/2020,Prospecting - Display,1.8914,709,5,0.37828,0.007052186,0,0,0,0,0
12/14/2020,Prospecting - Facebook,1343.9201,62035,265,5.071396604,0.004271782,0,96,0,13.99916771,0
12/14/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
12/14/2020,RT - Discovery,2895.9249,68887,2607,1.110826582,0.037844586,0,52,0,55.69086346,0
12/14/2020,RT - Display,203.4019,38221,118,1.723744915,0.003087308,0,0,0,0,0
12/14/2020,RT - Facebook,1565.3699,57491,164,9.544938415,0.00285262,0.025641,39,1,40.13768974,1565.3699
12/14/2020,RT - YouTube,0,0,0,0,0,0,0,0,0,0
12/15/2020,Brand Search - Bing,4346.51,4012,596,7.292802013,0.148554337,0.119048,168,20,25.87208333,217.3255
12/15/2020,Brand Search - Google,67794.01,10764,4829,14.03893353,0.448625046,0.113918,2098,239,32.3136368,283.6569456
12/15/2020,Monetization ,148.88,16860,213,0.698967136,0.012633452,0,0,0,0,0
12/15/2020,NB Search - Bing,612.81,1220,44,13.9275,0.036065574,0.083333,12,1,51.0675,612.81
12/15/2020,NB Search - Google,46829.37,14545,1332,35.15718468,0.091577862,0.042857,630,27,74.33233333,1734.421111
12/15/2020,Prospecting - Discovery,3001.4847,173348,4238,0.708231406,0.024447931,0.038961,77,3,38.98032078,1000.4949
12/15/2020,Prospecting - Display,1.2317,678,3,0.410566667,0.004424779,0,0,0,0,0
12/15/2020,Prospecting - Facebook,1338.23,54869,310,4.316870968,0.00564982,0.008197,122,1,10.96909836,1338.23
12/15/2020,RT - Discovery,2510.1891,59058,1988,1.262670573,0.033661824,0.078947,38,3,66.05760789,836.7297
12/15/2020,RT - Display,197.7935,26926,109,1.814619266,0.004048132,0,0,0,0,0
12/15/2020,RT - Facebook,1573.06,46433,149,10.55744966,0.003208925,0.05,40,2,39.3265,786.53
12/15/2020,RT - Native,0,0,0,0,0,0,0,0,0,0
12/16/2020,Brand Search - Bing,4350.26,3730,595,7.311361345,0.159517426,0.163399,153,25,28.4330719,174.0104
12/16/2020,Brand Search - Google,57288.41,10466,4309,13.29505918,0.411714122,0.1199,2010,241,28.50169652,237.7112448
12/16/2020,Monetization ,151.8802,15474,261,0.581916475,0.016867003,0,0,0,0,0
12/16/2020,NB Search - Bing,724.85,1348,53,13.67641509,0.039317507,0.055556,18,1,40.26944444,724.85
12/16/2020,NB Search - Google,46947.76,14243,1343,34.957379,0.094291933,0.078704,648,51,72.45024691,920.5443137
12/16/2020,Prospecting - Discovery,2541.8679,146010,3485,0.729373859,0.023868228,0.013889,72,1,35.30372083,2541.8679
12/16/2020,Prospecting - Display,2.0177,1199,5,0.40354,0.004170142,0,0,0,0,0
12/16/2020,Prospecting - Facebook,1368.05,60339,301,4.545016611,0.004988482,0,111,0,12.32477477,0
12/16/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
12/16/2020,RT - Discovery,2673.3942,63309,2199,1.215731787,0.034734398,0.025641,39,1,68.54856923,2673.3942
12/16/2020,RT - Display,186.6541,30759,97,1.924269072,0.003153549,0,0,0,0,0
12/16/2020,RT - Facebook,1582.99,50051,186,8.510698925,0.003716209,0.02381,42,1,37.6902381,1582.99
12/17/2020,Brand Search - Bing,4045.1,3676,571,7.084238179,0.155331882,0.104046,173,18,23.38208092,224.7277778
12/17/2020,Brand Search - Google,64829.55,10533,4489,14.44186901,0.426184373,0.13617,2115,288,30.6522695,225.1026042
12/17/2020,Monetization ,147.05,12096,199,0.738944724,0.01645172,0,0,0,0,0
12/17/2020,NB Search - Bing,404.86,1283,31,13.06,0.02416212,0.076923,13,1,31.14307692,404.86
12/17/2020,NB Search - Google,42505.03,13394,1269,33.4949015,0.094743915,0.064103,624,40,68.11703526,1062.62575
12/17/2020,Prospecting - Discovery,2687.9062,165947,3894,0.69026867,0.023465323,0.013889,72,1,37.33203056,2687.9062
12/17/2020,Prospecting - Display,1.1571,832,4,0.289275,0.004807692,0,0,0,0,0
12/17/2020,Prospecting - Facebook,1339.4702,56058,276,4.853152899,0.004923472,0.009174,109,1,12.28871743,1339.4702
12/17/2020,RT - Discovery,2547.6633,61288,2024,1.258726927,0.033024409,0.064516,31,2,82.1826871,1273.83165
12/17/2020,RT - Display,189.8754,26823,92,2.063863043,0.003429892,0,0,0,0,0
12/17/2020,RT - Facebook,1590.5799,48778,185,8.597729189,0.003792693,0.042553,47,2,33.84212553,795.28995
12/18/2020,Brand Search - Bing,4602.86,3836,649,7.092234206,0.169186653,0.138554,166,23,27.72807229,200.1243478
12/18/2020,Brand Search - Google,70370.42,11078,4855,14.49442225,0.438256003,0.158148,2289,362,30.74286588,194.3934254
12/18/2020,Monetization ,154.18,11865,370,0.416702703,0.031184155,0,0,0,0,0
12/18/2020,NB Search - Bing,488.37,1208,33,14.79909091,0.027317881,0.272727,11,3,44.39727273,162.79
12/18/2020,NB Search - Google,37886.91,13357,1149,32.97381201,0.08602231,0.073874,555,41,68.2647027,924.0709756
12/18/2020,Posts - Facebook,0,0,0,0,0,0,0,0,0,0
12/18/2020,Prospecting - Discovery,2760.5549,183104,4255,0.64877906,0.02323816,0.084746,59,5,46.7890661,552.11098
12/18/2020,Prospecting - Display,0,434,0,0,0,0,0,0,0,0
12/18/2020,Prospecting - Facebook,1531.7599,61917,291,5.263779725,0.00469984,0.020202,99,2,15.47232222,765.87995
12/18/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
12/18/2020,RT - Discovery,2997.3341,57358,1981,1.513040939,0.034537466,0.085714,35,3,85.63811714,999.1113667
12/18/2020,RT - Display,185.7469,21973,82,2.265206098,0.003731853,0,0,0,0,0
12/18/2020,RT - Facebook,1659.93,53268,147,11.29204082,0.002759631,0,20,0,82.9965,0
12/19/2020,Brand Search - Bing,2341.97,2625,356,6.578567416,0.135619048,0.09901,101,10,23.18782178,234.197
12/19/2020,Brand Search - Google,48017.16,7558,3355,14.31211923,0.443900503,0.145923,1631,238,29.44031882,201.7527731
12/19/2020,Monetization ,154.08,11667,374,0.41197861,0.032056227,0,0,0,0,0
12/19/2020,NB Search - Bing,372.7,930,27,13.8037037,0.029032258,0,11,0,33.88181818,0
12/19/2020,NB Search - Google,33410.86,9925,927,36.04192017,0.093400504,0.074689,482,36,69.31713693,928.0794444
12/19/2020,Posts - Facebook,0,0,0,0,0,0,0,0,0,0
12/19/2020,Prospecting - Discovery,4723.722,213381,7771,0.607865397,0.036418425,0.025316,79,2,59.79394937,2361.861
12/19/2020,Prospecting - Display,1.9558,904,6,0.325966667,0.006637168,0,0,0,0,0
12/19/2020,Prospecting - Facebook,1675.73,72155,342,4.899795322,0.004739796,0,121,0,13.84900826,0
12/19/2020,RT - Discovery,2983.2186,74624,2218,1.345003877,0.029722341,0.027778,36,1,82.86718333,2983.2186
12/19/2020,RT - Display,171.2813,16494,74,2.314612162,0.00448648,0,0,0,0,0
12/19/2020,RT - Facebook,1646.76,55692,152,10.83394737,0.002729297,0,28,0,58.81285714,0
12/20/2020,Brand Search - Bing,1779.2,1960,266,6.688721805,0.135714286,0.021505,93,2,19.1311828,889.6
12/20/2020,Brand Search - Google,32108.36,5796,2464,13.03099026,0.425120773,0.091459,1323,121,24.26935752,265.3583471
12/20/2020,Monetization ,150.23,10098,398,0.377462312,0.039413745,0,0,0,0,0
12/20/2020,NB Search - Bing,389.27,977,27,14.41740741,0.027635619,0,5,0,77.854,0
12/20/2020,NB Search - Google,32747.55,8862,890,36.795,0.100428797,0.063158,475,30,68.94221053,1091.585
12/20/2020,Posts - Facebook,0,0,0,0,0,0,0,0,0,0
12/20/2020,Prospecting - Discovery,3620.4426,204465,3931,0.920997863,0.019225784,0.012658,79,1,45.82838734,3620.4426
12/20/2020,Prospecting - Display,4.6252,893,11,0.420472727,0.012318029,0,0,0,0,0
12/20/2020,Prospecting - Facebook,1619.25,72953,353,4.587110482,0.004838732,0.014493,138,2,11.73369565,809.625
12/20/2020,RT - Discovery,2762.5453,61907,2004,1.378515619,0.032371137,0.060606,33,2,83.71349394,1381.27265
12/20/2020,RT - Display,179.1646,27341,94,1.906006383,0.00343806,0,0,0,0,0
12/20/2020,RT - Facebook,1566.46,55173,160,9.790375,0.002899969,0.033333,30,1,52.21533333,1566.46
12/21/2020,Brand Search - Bing,3870.44,3718,582,6.65024055,0.156535772,0.152047,171,26,22.63415205,148.8630769
12/21/2020,Brand Search - Google,65856.4,10942,4611,14.282455,0.421403765,0.115908,2131,247,30.90398874,266.6251012
12/21/2020,Monetization ,148.71,11944,366,0.406311475,0.030643001,0,0,0,0,0
12/21/2020,NB Search - Bing,610.09,1286,41,14.8802439,0.031881804,0.117647,17,2,35.88764706,305.045
12/21/2020,NB Search - Google,49991.1,14472,1407,35.53027719,0.097222222,0.058647,665,39,75.17458647,1281.823077
12/21/2020,Posts - Facebook,0,0,0,0,0,0,0,0,0,0
12/21/2020,Prospecting - Discovery,3501.1879,249292,3334,1.050146341,0.013373875,0.027397,73,2,47.96147808,1750.59395
12/21/2020,Prospecting - Display,5.2518,1171,13,0.403984615,0.011101623,0,0,0,0,0
12/21/2020,Prospecting - Facebook,1707.22,86978,316,5.402594937,0.003633103,0.008621,116,1,14.71741379,1707.22
12/21/2020,RT - Discovery,2990.1659,66772,2215,1.349962032,0.033172587,0.117647,34,4,87.94605588,747.541475
12/21/2020,RT - Display,196.6343,29868,93,2.114347312,0.0031137,0,0,0,0,0
12/21/2020,RT - Facebook,1601.5,56892,164,9.765243902,0.002882655,0,32,0,50.046875,0
12/22/2020,Brand Search - Bing,3819.13,3385,569,6.712003515,0.168094535,0.152632,190,29,20.10068421,131.6941379
12/22/2020,Brand Search - Google,54957.7,9742,3992,13.76695892,0.409772121,0.142488,1937,276,28.37258647,199.1221014
12/22/2020,Monetization ,150.03,10366,335,0.447850746,0.032317191,0,0,0,0,0
12/22/2020,NB Search - Bing,677.17,1205,53,12.77679245,0.043983402,0.052632,19,1,35.64052632,677.17
12/22/2020,NB Search - Google,45932.02,13692,1303,35.25097467,0.09516506,0.069767,645,45,71.21243411,1020.711556
12/22/2020,Posts - Facebook,0,0,0,0,0,0,0,0,0,0
12/22/2020,Prospecting - Discovery,3495.3524,199161,3983,0.877567763,0.019998895,0.016129,62,1,56.37665161,3495.3524
12/22/2020,Prospecting - Display,5.6415,1858,15,0.3761,0.008073197,0,0,0,0,0
12/22/2020,Prospecting - Facebook,1759.7,87397,356,4.942977528,0.004073366,0,107,0,16.44579439,0
12/22/2020,RT - Discovery,2783.4967,63698,2236,1.244855411,0.035103143,0.045455,44,2,63.26128864,1391.74835
12/22/2020,RT - Display,182.1289,21344,79,2.305429114,0.003701274,0,0,0,0,0
12/22/2020,RT - Facebook,1630.25,62038,178,9.158707865,0.002869209,0,34,0,47.94852941,0
12/23/2020,Brand Search - Bing,3227,3199,482,6.695020747,0.150672085,0.141935,155,22,20.81935484,146.6818182
12/23/2020,Brand Search - Google,55057.59,9405,4121,13.36024994,0.438171186,0.125268,1868,234,29.47408458,235.2888462
12/23/2020,Monetization ,150.26,9745,379,0.39646438,0.038891739,0,0,0,0,0
12/23/2020,NB Search - Bing,500.14,1068,43,11.63116279,0.040262172,0.052632,19,1,26.32315789,500.14
12/23/2020,NB Search - Google,46216.87,11845,1243,37.1817136,0.104938793,0.072441,635,46,72.78247244,1004.714565
12/23/2020,Posts - Facebook,0,0,0,0,0,0,0,0,0,0
12/23/2020,Prospecting - Discovery,3368.8783,201975,5642,0.597107107,0.02793415,0.047619,63,3,53.47425873,1122.959433
12/23/2020,Prospecting - Display,7.8616,2118,18,0.436755556,0.008498584,0,0,0,0,0
12/23/2020,Prospecting - Facebook,1803.86,84088,359,5.024679666,0.004269337,0.023077,130,3,13.87584615,601.2866667
12/23/2020,Prospecting - Native,0,0,0,0,0,0,0,0,0,0
12/23/2020,Prospecting - YouTube,0,0,0,0,0,0,0,0,0,0
12/23/2020,RT - Discovery,2686.9328,70005,2534,1.060352328,0.036197414,0.078947,38,3,70.70875789,895.6442667
12/23/2020,RT - Display,176.5391,16957,60,2.942318333,0.003538362,0,0,0,0,0
12/23/2020,RT - Facebook,1665.39,58099,156,10.67557692,0.002685072,0.032258,31,1,53.72225806,1665.39
12/24/2020,Brand Search - Bing,2532.16,2403,356,7.112808989,0.148148148,0.191011,89,17,28.45123596,148.9505882
12/24/2020,Brand Search - Google,45063.51,6757,3165,14.23807583,0.468403137,0.142964,1343,192,33.55436337,234.7057813
12/24/2020,Monetization ,148.18,8185,327,0.453149847,0.03995113,0,0,0,0,0
12/24/2020,NB Search - Bing,355.24,785,28,12.68714286,0.03566879,0,5,0,71.048,0
12/24/2020,NB Search - Google,28423.39,7512,772,36.81786269,0.102768903,0.066832,404,27,70.35492574,1052.718148
12/24/2020,Prospecting - Discovery,3617.0455,230992,5901,0.612954669,0.025546339,0,60,0,60.28409167,0
12/24/2020,Prospecting - Display,4.281,1751,9,0.475666667,0.00513992,0,0,0,0,0
12/24/2020,Prospecting - Facebook,1802.76,91629,346,5.210289017,0.003776097,0,109,0,16.53908257,0
12/24/2020,RT - Discovery,2368.8643,67602,2167,1.093153807,0.032055265,0.043478,23,1,102.9941,2368.8643
12/24/2020,RT - Display,163.2571,26459,72,2.267459722,0.002721191,0,0,0,0,0
12/24/2020,RT - Facebook,1674.57,64824,168,9.967678571,0.002591633,0.045455,22,1,76.11681818,1674.57
12/25/2020,Brand Search - Bing,1208.68,1813,177,6.828700565,0.09762824,0.048387,62,3,19.49483871,402.8933333
12/25/2020,Brand Search - Google,22047.74,3686,1640,13.4437439,0.44492675,0.122699,815,100,27.05244172,220.4774
12/25/2020,Monetization ,151.44,12446,326,0.464539877,0.026193154,0,0,0,0,0
12/25/2020,NB Search - Bing,164.13,603,12,13.6775,0.019900498,0.125,8,1,20.51625,164.13
12/25/2020,NB Search - Google,19883.44,5710,548,36.28364964,0.095971979,0.035587,281,10,70.75957295,1988.344
12/25/2020,Prospecting - Discovery,2990.9478,185208,3248,0.920858313,0.017537039,0,52,0,57.51822692,0
